"SAM,C,5","PRJ_CD,C,12","SPC,C,3","FLEN,C,4","TLEN,C,4","RWT,C,7","SEX,C,1","MAT,C,1","AGE,C,3"
00008,11D_IA00_EAG,131,469,499,797,1,2,3
00008,11D_IA00_EAG,131,388,420,413,2,2,2
00008,11D_IA00_EAG,131,473,507,856,2,2,2
00008,11D_IA00_EAG,131,518,550,975,1,2,4
00008,11D_IA00_EAG,131,528,563,978,2,2,4
00008,11D_IA00_EAG,131,521,555,995,2,2,2
00008,11D_IA00_EAG,131,689,729,1910,2,2,7
00009,11D_IA00_EAG,131,474,501,745,1,2,6
00009,11D_IA00_EAG,131,391,421,428,1,2,2
00009,11D_IA00_EAG,131,283,301,143,1,1,1
00009,11D_IA00_EAG,131,412,443,520,1,2,2
00009,11D_IA00_EAG,131,412,440,520,2,2,3
00009,11D_IA00_EAG,131,403,426,420,2,2,2
00009,11D_IA00_EAG,131,400,426,440,1,2,2
00009,11D_IA00_EAG,131,460,490,660,2,2,4
00009,11D_IA00_EAG,131,456,485,600,2,2,3
00009,11D_IA00_EAG,131,494,523,920,1,2,5
00009,11D_IA00_EAG,131,346,371,320,1,2,2
00009,11D_IA00_EAG,131,516,551,940,1,2,2
00009,11D_IA00_EAG,131,798,842,3539,2,2,9
00010,11D_IA00_EAG,131,405,430,460,2,2,2
00010,11D_IA00_EAG,131,250,265,120,1,2,1
00010,11D_IA00_EAG,131,559,590,1225,2,2,5
00010,11D_IA00_EAG,131,437,465,660,1,2,3
00010,11D_IA00_EAG,131,504,531,950,2,2,3
00010,11D_IA00_EAG,131,490,515,775,2,2,3
00010,11D_IA00_EAG,131,580,610,1325,2,2,5
00011,11D_IA00_EAG,131,464,490,660,2,2,3
00012,11D_IA00_EAG,131,594,631,1222,2,2,4
00013,11D_IA00_EAG,131,570,602,1015,2,2,5
00013,11D_IA00_EAG,131,500,541,841,2,2,3
00013,11D_IA00_EAG,131,444,476,592,2,2,3
00013,11D_IA00_EAG,131,504,538,878,1,2,4
00013,11D_IA00_EAG,131,467,495,675,2,2,3
00013,11D_IA00_EAG,131,547,589,1470,1,2,5
00013,11D_IA00_EAG,131,455,487,656,1,2,4
00013,11D_IA00_EAG,131,509,547,860,2,2,4
00013,11D_IA00_EAG,131,440,470,598,1,2,3
00013,11D_IA00_EAG,131,334,358,233,1,1,2
00013,11D_IA00_EAG,131,485,515,755,2,2,3
00013,11D_IA00_EAG,131,462,492,630,1,2,3
00015,11D_IA00_EAG,131,658,704,2250,2,2,6
00016,11D_IA00_EAG,131,570,607,1550,1,2,5
00017,11D_IA00_EAG,131,373,398,360,1,2,1
00017,11D_IA00_EAG,131,390,415,440,1,2,1
00017,11D_IA00_EAG,131,469,500,680,1,2,3
00017,11D_IA00_EAG,131,494,530,800,2,2,2
00017,11D_IA00_EAG,131,485,524,790,1,2,5
00017,11D_IA00_EAG,131,431,440,420,1,2,1
00017,11D_IA00_EAG,131,375,403,380,2,2,1
00017,11D_IA00_EAG,131,508,538,1000,1,2,3
00017,11D_IA00_EAG,131,546,587,1350,1,2,4
00017,11D_IA00_EAG,131,497,540,1150,1,2,5
00017,11D_IA00_EAG,131,566,607,1350,2,2,3
00018,11D_IA00_EAG,131,486,520,840,2,2,2
00018,11D_IA00_EAG,131,503,540,950,2,2,3
00018,11D_IA00_EAG,131,326,355,240,2,2,1
00018,11D_IA00_EAG,131,449,481,610,2,2,2
00018,11D_IA00_EAG,131,459,529,900,2,2,3
00018,11D_IA00_EAG,131,470,495,760,1,2,5
00019,11D_IA00_EAG,131,371,399,330,2,2,1
00019,11D_IA00_EAG,131,444,469,580,2,2,2
00020,11D_IA00_EAG,131,362,387,314,1,2,1
00020,11D_IA00_EAG,131,466,502,738,1,2,4
00020,11D_IA00_EAG,131,508,543,920,2,2,4
00020,11D_IA00_EAG,131,440,478,456,2,2,2
00020,11D_IA00_EAG,131,874,932,5250,2,2,10
00025,11D_IA00_EAG,131,526,560,1085,2,2,3
00025,11D_IA00_EAG,131,541,575,1050,2,2,4
00025,11D_IA00_EAG,131,723,765,3000,2,2,7
00025,11D_IA00_EAG,131,687,720,2023,2,2,10
00026,11D_IA00_EAG,131,705,745,1765,2,2,10
00026,11D_IA00_EAG,131,640,670,2200,1,2,9
00026,11D_IA00_EAG,131,590,615,1700,1,2,5
00027,11D_IA00_EAG,131,505,539,900,1,2,3
00027,11D_IA00_EAG,131,411,441,490,1,2,2
00027,11D_IA00_EAG,131,527,556,1040,2,2,6
00027,11D_IA00_EAG,131,827,859,4000,2,2,15
00028,11D_IA00_EAG,131,643,669,2175,1,2,11
00028,11D_IA00_EAG,131,567,603,1160,2,2,5
00028,11D_IA00_EAG,131,489,521,740,2,2,5
00028,11D_IA00_EAG,131,798,841,4900,2,2,6
00028,11D_IA00_EAG,131,297,319,190,1,2,1
00028,11D_IA00_EAG,131,422,448,540,1,2,3
00028,11D_IA00_EAG,131,375,403,340,2,1,2
00028,11D_IA00_EAG,131,611,646,1920,1,2,6
00028,11D_IA00_EAG,131,609,643,1520,2,2,5
00028,11D_IA00_EAG,131,487,516,1100,2,2,4
00028,11D_IA00_EAG,131,618,655,1500,2,2,5
00028,11D_IA00_EAG,131,525,558,1100,1,2,4
00028,11D_IA00_EAG,131,439,470,740,1,2,2
00029,11D_IA00_EAG,131,164,176,30,9,9,0
00029,11D_IA00_EAG,131,286,310,130,1,1,2
00029,11D_IA00_EAG,131,256,278,105,1,1,1
00029,11D_IA00_EAG,131,395,426,430,1,2,3
00029,11D_IA00_EAG,131,673,706,2350,2,2,5
00029,11D_IA00_EAG,131,419,450,560,1,2,4
00029,11D_IA00_EAG,131,493,524,1030,2,2,3
00029,11D_IA00_EAG,131,497,530,920,1,2,4
00029,11D_IA00_EAG,131,644,677,2240,1,2,6
00029,11D_IA00_EAG,131,507,540,870,1,2,4
00029,11D_IA00_EAG,131,813,856,4550,2,2,8
00029,11D_IA00_EAG,131,605,637,1780,1,2,9
00030,11D_IA00_EAG,131,457,490,720,1,2,2
00030,11D_IA00_EAG,131,421,441,500,1,2,3
00030,11D_IA00_EAG,131,436,468,640,1,2,2
00030,11D_IA00_EAG,131,550,582,1400,1,2,5
00030,11D_IA00_EAG,131,524,560,1100,1,2,3
00030,11D_IA00_EAG,131,584,631,1480,2,2,3
00030,11D_IA00_EAG,131,488,513,800,1,2,3
00031,11D_IA00_EAG,131,550,598,1126,2,2,4
00031,11D_IA00_EAG,131,632,658,1830,1,2,5
00032,11D_IA00_EAG,131,725,773,2585,2,2,6
00032,11D_IA00_EAG,131,664,699,2350,2,2,6
00032,11D_IA00_EAG,131,545,580,1375,2,2,4
00032,11D_IA00_EAG,131,630,660,2125,2,2,4
00032,11D_IA00_EAG,131,660,680,2150,2,2,6
00032,11D_IA00_EAG,131,738,782,3550,2,2,5
00038,11D_IA00_EAG,131,647,685,1850,2,2,6
00038,11D_IA00_EAG,131,472,504,800,2,2,3
00038,11D_IA00_EAG,131,665,700,2500,2,2,6
00039,11D_IA00_EAG,131,467,499,574,2,2,2
00039,11D_IA00_EAG,131,434,458,520,2,1,4
00040,11D_IA00_EAG,131,491,521,810,2,2,3
00041,11D_IA00_EAG,131,562,596,1250,1,1,4
00041,11D_IA00_EAG,131,598,632,1750,1,1,5
00042,11D_IA00_EAG,131,551,583,1250,2,2,4
00044,11D_IA00_EAG,131,819,860,3650,2,2,5
00044,11D_IA00_EAG,131,912,962,5600,2,2,10
00046,11D_IA00_EAG,131,424,450,500,1,2,3
00046,11D_IA00_EAG,131,571,652,1113,2,2,5
00046,11D_IA00_EAG,131,750,789,2640,2,2,8
00046,11D_IA00_EAG,131,695,736,2650,2,2,6
00047,11D_IA00_EAG,131,745,775,2750,2,2,9
00048,11D_IA00_EAG,131,592,627,1330,2,2,5
00048,11D_IA00_EAG,131,554,562,990,2,2,4
00049,11D_IA00_EAG,131,657,698,2150,2,2,5
00050,11D_IA00_EAG,131,416,447,540,1,2,3
00050,11D_IA00_EAG,131,803,842,3440,2,2,10
00050,11D_IA00_EAG,131,439,474,480,2,2,3
00051,11D_IA00_EAG,131,494,528,624,2,2,3
00054,11D_IA00_EAG,131,588,626,1800,1,2,5
00056,11D_IA00_EAG,131,786,832,3450,2,2,7
00056,11D_IA00_EAG,131,435,462,522,1,2,2
00056,11D_IA00_EAG,131,405,436,394,1,2,3
00056,11D_IA00_EAG,131,674,710,1789,1,2,6
00056,11D_IA00_EAG,131,458,491,633,1,2,3
00056,11D_IA00_EAG,131,468,498,713,1,2,4
00056,11D_IA00_EAG,131,621,665,1746,1,2,5
00056,11D_IA00_EAG,131,496,532,828,1,2,4
00056,11D_IA00_EAG,131,478,512,728,1,2,4
00058,11D_IA00_EAG,131,488,520,850,1,2,4
00058,11D_IA00_EAG,131,575,606,1750,1,2,5
00058,11D_IA00_EAG,131,562,595,1300,1,2,4
00058,11D_IA00_EAG,131,478,510,719,1,2,4
00058,11D_IA00_EAG,131,918,960,7150,2,2,10
00009,12D_IA00_ELT,131,245,265,90,1,1,1
00009,12D_IA00_ELT,131,264,283,120,,,1
00009,12D_IA00_ELT,131,390,409,390,,,4
00009,12D_IA00_ELT,131,443,475,520,2,2,3
00009,12D_IA00_ELT,131,427,460,540,,,4
00009,12D_IA00_ELT,131,665,705,1600,,,6
00010,12D_IA00_ELT,131,476,506,650,2,2,4
00015,12D_IA00_ELT,131,520,556,1000,,,5
00015,12D_IA00_ELT,131,905,957,7600,,,8
00026,12D_IA00_ELT,131,384,412,400,,,4
00026,12D_IA00_ELT,131,860,913,5450,,,10
00028,12D_IA00_ELT,131,371,401,370,1,2,2
00045,12D_IA00_ELT,131,463,498,700,,,3
00045,12D_IA00_ELT,131,441,470,460,1,2,2
00045,12D_IA00_ELT,131,456,488,650,,,3
00045,12D_IA00_ELT,131,518,552,820,,,5
00045,12D_IA00_ELT,131,481,516,700,2,2,4
00051,12D_IA00_ELT,131,395,425,450,1,2,4
00074,12D_IA00_ELT,131,409,434,430,1,2,3
00090,12D_IA00_ELT,131,445,480,500,1,2,2
00090,12D_IA00_ELT,131,476,510,700,,,3
00090,12D_IA00_ELT,131,769,812,3350,2,2,6
00090,12D_IA00_ELT,131,902,955,5500,2,2,7
00109,12D_IA00_ELT,131,421,449,550,1,2,2
00007,12D_IA00_FAC,131,575,612,1410,,,5
00007,12D_IA00_FAC,131,605,643,1710,,,5
00015,12D_IA00_FAC,131,603,648,1740,2,2,2
00023,12D_IA00_FAC,131,704,750,2770,,,5
00023,12D_IA00_FAC,131,578,612,1480,1,2,3
00028,12D_IA00_FAC,131,909,960,6600,2,2,6
00028,12D_IA00_FAC,131,562,601,1550,1,2,6
00028,12D_IA00_FAC,131,974,1002,8000,2,2,6
00002,10D_IA00_FOO,131,755,798,4500,2,2,7
00003,10D_IA00_FOO,131,490,524,825,2,2,2
00004,10D_IA00_FOO,131,685,722,2725,2,2,5
00004,10D_IA00_FOO,131,626,665,2075,1,2,8
00004,10D_IA00_FOO,131,710,755,3200,1,2,9
00005,10D_IA00_FOO,131,540,577,1050,,,5
00005,10D_IA00_FOO,131,533,564,1000,9,9,4
00005,10D_IA00_FOO,131,912,961,7200,2,2,8
00005,10D_IA00_FOO,131,850,890,5500,2,2,10
00005,10D_IA00_FOO,131,960,1000,6075,2,2,9
00007,10D_IA00_FOO,131,435,464,560,1,2,2
00007,10D_IA00_FOO,131,891,939,6400,2,2,10
00008,10D_IA00_FOO,131,640,676,2025,2,2,7
00003,35D_IA00_FRE,131,752,792,3050,2,2,7
00004,35D_IA00_FRE,131,532,563,1005.9,1,2,2
00005,35D_IA00_FRE,131,614,649,1725.5,1,2,5
00006,35D_IA00_FRE,131,553,586,1129.9,2,2,2
00008,35D_IA00_FRE,131,511,545,1046.9,1,2,3
00008,35D_IA00_FRE,131,511,543,847.4,2,2,3
00008,35D_IA00_FRE,131,414,440,476.48,2,2,1
00008,35D_IA00_FRE,131,479,509,818.7,2,2,1
00009,35D_IA00_FRE,131,841,881,4900,2,2,11
00013,35D_IA00_FRE,131,533,562,982.1,2,2,5
00015,35D_IA00_FRE,131,492,523,864.9,2,2,2
00016,35D_IA00_FRE,131,773,810,3600,2,2,7
00017,35D_IA00_FRE,131,554,586,1249.9,1,2,4
00017,35D_IA00_FRE,131,480,512,714.2,2,2,3
00020,35D_IA00_FRE,131,409,438,456.76,1,2,2
00020,35D_IA00_FRE,131,499,533,927.5,1,2,3
00021,35D_IA00_FRE,131,691,733,2175,2,2,7
00021,35D_IA00_FRE,131,417,446,507.64,2,2,2
00021,35D_IA00_FRE,131,452,480,611.4,2,2,3
00022,35D_IA00_FRE,131,596,635,1450.2,2,2,3
00023,35D_IA00_FRE,131,874,920,5250,2,2,7
00024,35D_IA00_FRE,131,653,692,1841.1,2,2,4
00024,35D_IA00_FRE,131,583,624,1299.5,1,2,4
00025,35D_IA00_FRE,131,440,467,573.16,1,2,1
00025,35D_IA00_FRE,131,468,497,723.8,2,2,2
00025,35D_IA00_FRE,131,482,513,748.1,2,2,2
00025,35D_IA00_FRE,131,665,707,2192.6,2,2,5
00025,35D_IA00_FRE,131,821,862,4250,2,2,7
00027,35D_IA00_FRE,131,560,597,1014.0,2,2,5
00027,35D_IA00_FRE,131,577,608,1085.9,2,2,5
00027,35D_IA00_FRE,131,469,501,759.2,1,2,2
00027,35D_IA00_FRE,131,511,547,897.0,2,2,3
00027,35D_IA00_FRE,131,226,242,71.02,9,9,0
00027,35D_IA00_FRE,131,227,242,72.20,2,1,0
00029,35D_IA00_FRE,131,473,505,629.5,1,2,4
00029,35D_IA00_FRE,131,635,669,1515.8,2,2,3
00029,35D_IA00_FRE,131,797,836,3600,2,2,11
00030,35D_IA00_FRE,131,495,532,729.5,2,2,2
00030,35D_IA00_FRE,131,533,569,1042.3,2,2,4
00031,35D_IA00_FRE,131,375,401,340.89,1,2,1
00032,35D_IA00_FRE,131,437,466,589.88,1,2,2
00032,35D_IA00_FRE,131,469,497,773.9,1,2,2
00032,35D_IA00_FRE,131,564,600,1021.1,2,2,4
00032,35D_IA00_FRE,131,395,418,421.40,1,2,1
00032,35D_IA00_FRE,131,440,468,606.2,1,2,2
00032,35D_IA00_FRE,131,403,428,420.40,2,2,1
00032,35D_IA00_FRE,131,432,461,546.34,2,2,1
00032,35D_IA00_FRE,131,516,548,853.3,2,2,4
00032,35D_IA00_FRE,131,428,456,539.09,2,2,1
00032,35D_IA00_FRE,131,504,539,808.5,2,2,2
00033,35D_IA00_FRE,131,519,553,935.3,2,2,2
00033,35D_IA00_FRE,131,561,588,1061.6,2,2,4
00033,35D_IA00_FRE,131,634,672,1631.4,2,2,5
00034,35D_IA00_FRE,131,364,388,316.01,1,2,1
00034,35D_IA00_FRE,131,518,559,949.7,2,2,2
00035,35D_IA00_FRE,131,347,370,265.46,2,1,1
00035,35D_IA00_FRE,131,455,484,628.5,1,2,2
00036,35D_IA00_FRE,131,391,418,384.61,1,2,2
00037,35D_IA00_FRE,131,461,489,681.8,1,2,3
00037,35D_IA00_FRE,131,637,675,1825.2,2,2,5
00038,35D_IA00_FRE,131,464,495,711.1,1,2,4
00038,35D_IA00_FRE,131,476,509,709.4,2,2,2
00038,35D_IA00_FRE,131,575,608,1262.2,2,2,5
00038,35D_IA00_FRE,131,480,510,821.8,1,2,3
00038,35D_IA00_FRE,131,515,554,951.2,2,2,3
00038,35D_IA00_FRE,131,364,383,323.68,2,2,1
00039,35D_IA00_FRE,131,544,576,1001.7,2,2,4
00040,35D_IA00_FRE,131,568,597,1139.4,2,2,5
00041,35D_IA00_FRE,131,505,540,649.8,2,2,4
00041,35D_IA00_FRE,131,397,422,429.19,2,2,1
00042,35D_IA00_FRE,131,774,815,3800,2,2,5
00042,35D_IA00_FRE,131,457,485,640.0,2,2,2
00042,35D_IA00_FRE,131,584,619,1349.7,2,2,3
00043,35D_IA00_FRE,131,611,652,1528.7,2,2,4
00045,35D_IA00_FRE,131,391,415,393.91,1,2,1
00046,35D_IA00_FRE,131,526,554,912.7,2,2,4
00047,35D_IA00_FRE,131,605,646,1536.1,2,2,4
00047,35D_IA00_FRE,131,437,469,598.53,1,2,2
00047,35D_IA00_FRE,131,419,447,433.54,1,2,2
00047,35D_IA00_FRE,131,511,543,899.8,2,2,3
00048,35D_IA00_FRE,131,435,462,545.17,1,2,3
00048,35D_IA00_FRE,131,502,537,1030.3,2,2,2
00048,35D_IA00_FRE,131,585,626,1409.1,2,1,3
00048,35D_IA00_FRE,131,408,433,487.33,2,2,2
00048,35D_IA00_FRE,131,368,393,349.77,1,2,1
00048,35D_IA00_FRE,131,413,441,468.89,1,2,1
00048,35D_IA00_FRE,131,423,446,537.39,1,2,1
00048,35D_IA00_FRE,131,444,471,599.58,2,2,2
00051,35D_IA00_FRE,131,253,271,97.59,2,1,1
00052,35D_IA00_FRE,131,666,706,1764.8,1,2,6
00052,35D_IA00_FRE,131,691,732,2476.1,2,2,6
00053,35D_IA00_FRE,131,445,476,503.31,2,2,2
00053,35D_IA00_FRE,131,378,404,307.28,2,2,1
00055,35D_IA00_FRE,131,378,404,336.11,2,2,1
00056,35D_IA00_FRE,131,485,510,678.7,2,2,2
00056,35D_IA00_FRE,131,633,670,,2,2,5
00057,35D_IA00_FRE,131,441,473,587.09,2,2,2
00057,35D_IA00_FRE,131,470,506,702.7,2,2,2
00059,35D_IA00_FRE,131,367,389,292.92,1,2,1
00062,35D_IA00_FRE,131,392,421,385.11,1,2,1
00062,35D_IA00_FRE,131,386,410,358.06,2,2,1
00062,35D_IA00_FRE,131,371,397,314.39,2,2,1
00062,35D_IA00_FRE,131,444,472,565.68,1,2,2
00062,35D_IA00_FRE,131,417,445,462.12,2,2,2
00062,35D_IA00_FRE,131,420,448,492.19,1,2,1
00063,35D_IA00_FRE,131,376,400,306.44,1,2,1
00064,35D_IA00_FRE,131,616,654,1500.5,2,2,4
00064,35D_IA00_FRE,131,632,673,1606.5,1,2,5
00064,35D_IA00_FRE,131,399,424,443.26,2,2,1
00064,35D_IA00_FRE,131,455,486,593.21,1,2,3
00065,35D_IA00_FRE,131,469,500,675.4,2,2,2
00065,35D_IA00_FRE,131,405,433,432.07,1,2,5
00066,35D_IA00_FRE,131,650,691,1719.2,2,2,5
00066,35D_IA00_FRE,131,489,519,640.2,2,2,4
00066,35D_IA00_FRE,131,541,579,1092.9,2,2,2
00066,35D_IA00_FRE,131,419,446,429.58,1,2,3
00066,35D_IA00_FRE,131,409,438,423.44,1,2,2
00067,35D_IA00_FRE,131,515,554,990.0,1,2,4
00069,35D_IA00_FRE,131,399,421,402.36,2,1,1
00070,35D_IA00_FRE,131,614,656,1590.3,2,2,6
00070,35D_IA00_FRE,131,356,382,307.30,1,2,2
00070,35D_IA00_FRE,131,372,395,306.5,1,1,1
00071,35D_IA00_FRE,131,466,495,747.2,1,2,3
00071,35D_IA00_FRE,131,696,732,1933.9,2,2,7
00071,35D_IA00_FRE,131,421,448,442.91,2,2,2
00071,35D_IA00_FRE,131,392,420,376.18,1,1,1
00072,35D_IA00_FRE,131,457,488,671.1,1,2,2
00072,35D_IA00_FRE,131,454,482,586.93,2,2,3
00072,35D_IA00_FRE,131,466,498,610.2,2,2,2
00001,15D_IA00_GAM,131,236,251,110,2,1,0
00001,15D_IA00_GAM,131,442,471,,1,1,4
00001,15D_IA00_GAM,131,549,585,1025,1,2,4
00001,15D_IA00_GAM,131,535,594,1250,1,2,4
00001,15D_IA00_GAM,131,533,571,1100,1,2,4
00001,15D_IA00_GAM,131,547,578,1100,2,2,5
00002,15D_IA00_GAM,131,584,626,1675,1,2,6
00002,15D_IA00_GAM,131,607,646,1550,2,2,6
00002,15D_IA00_GAM,131,591,630,1525,2,2,4
00002,15D_IA00_GAM,131,511,545,1000,1,2,3
00004,15D_IA00_GAM,131,469,505,825,2,2,2
00004,15D_IA00_GAM,131,558,597,1250,1,2,3
00004,15D_IA00_GAM,131,585,620,1350,2,2,3
00004,15D_IA00_GAM,131,554,592,1275,1,2,4
00004,15D_IA00_GAM,131,585,616,1175,1,2,5
00004,15D_IA00_GAM,131,640,679,1800,2,2,5
00004,15D_IA00_GAM,131,598,640,1650,1,2,6
00005,15D_IA00_GAM,131,610,648,1700,2,2,5
00005,15D_IA00_GAM,131,623,665,1150,2,2,6
00005,15D_IA00_GAM,131,636,675,2500,2,2,5
00005,15D_IA00_GAM,131,437,466,675,1,2,4
00005,15D_IA00_GAM,131,561,595,1375,2,2,4
00005,15D_IA00_GAM,131,590,625,1800,2,2,4
00005,15D_IA00_GAM,131,650,689,2100,2,2,6
00005,15D_IA00_GAM,131,625,663,1625,2,2,6
00005,15D_IA00_GAM,131,566,601,1500,1,2,5
00005,15D_IA00_GAM,131,612,649,1675,2,2,5
00005,15D_IA00_GAM,131,694,733,2425,2,2,6
00005,15D_IA00_GAM,131,571,606,1475,1,2,4
00006,15D_IA00_GAM,131,598,636,1275,2,2,6
00006,15D_IA00_GAM,131,536,567,1050,1,2,4
00006,15D_IA00_GAM,131,537,552,1075,1,2,5
00006,15D_IA00_GAM,131,508,591,850,2,2,2
00006,15D_IA00_GAM,131,530,565,1000,2,2,4
00007,15D_IA00_GAM,131,676,716,2000,2,2,9
00007,15D_IA00_GAM,131,939,986,6800,2,2,15
00008,15D_IA00_GAM,131,445,482,675,2,2,4
00008,15D_IA00_GAM,131,572,610,1400,2,2,6
00008,15D_IA00_GAM,131,631,672,1850,1,2,7
00008,15D_IA00_GAM,131,542,578,1025,1,2,5
00008,15D_IA00_GAM,131,573,613,1575,1,2,5
00010,15D_IA00_GAM,131,670,712,2325,2,2,5
00010,15D_IA00_GAM,131,635,677,1900,1,2,7
00010,15D_IA00_GAM,131,605,648,1625,1,2,4
00011,15D_IA00_GAM,131,595,637,1575,1,2,6
00011,15D_IA00_GAM,131,528,567,1125,1,2,3
00011,15D_IA00_GAM,131,515,550,925,2,2,3
00011,15D_IA00_GAM,131,563,605,1325,2,2,3
00011,15D_IA00_GAM,131,530,569,1250,1,2,4
00012,15D_IA00_GAM,131,425,456,525,1,1,2
00012,15D_IA00_GAM,131,371,397,375,1,1,1
00012,15D_IA00_GAM,131,621,662,1775,1,2,5
00012,15D_IA00_GAM,131,625,669,1350,1,2,7
00013,15D_IA00_GAM,131,481,512,650,1,1,4
00013,15D_IA00_GAM,131,529,565,1025,2,2,5
00013,15D_IA00_GAM,131,462,492,725,1,1,3
00013,15D_IA00_GAM,131,616,658,1675,2,2,5
00013,15D_IA00_GAM,131,581,623,1325,2,2,5
00014,15D_IA00_GAM,131,513,547,950,2,1,5
00014,15D_IA00_GAM,131,570,605,1325,2,2,6
00014,15D_IA00_GAM,131,441,470,600,1,1,4
00014,15D_IA00_GAM,131,653,699,2225,1,2,6
00014,15D_IA00_GAM,131,813,858,4200,2,2,12
00014,15D_IA00_GAM,131,721,776,3600,2,2,8
00016,15D_IA00_GAM,131,530,569,1075,1,2,3
00016,15D_IA00_GAM,131,528,560,1075,1,2,5
00016,15D_IA00_GAM,131,539,575,1150,1,2,3
00016,15D_IA00_GAM,131,656,701,2075,2,2,6
00017,15D_IA00_GAM,131,562,600,1250,1,2,5
00018,15D_IA00_GAM,131,512,542,1025,2,2,2
00001,18D_IA00_GEI,131,428,455,600,1,1,3
00001,18D_IA00_GEI,131,504,536,775,2,2,3
00003,18D_IA00_GEI,131,500,535,875,1,2,4
00003,18D_IA00_GEI,131,525,560,775,2,2,4
00004,18D_IA00_GEI,131,471,504,650,1,2,4
00005,18D_IA00_GEI,131,527,562,1000,1,2,6
00006,18D_IA00_GEI,131,852,900,5750,2,2,8
00006,18D_IA00_GEI,131,625,663,1525,2,2,5
00006,18D_IA00_GEI,131,584,618,1400,2,2,7
00008,18D_IA00_GEI,131,570,606,1200,2,2,6
00008,18D_IA00_GEI,131,525,559,850,2,2,4
00008,18D_IA00_GEI,131,492,522,700,2,2,2
00009,18D_IA00_GEI,131,469,499,625,2,2,4
00009,18D_IA00_GEI,131,490,520,750,2,2,3
00009,18D_IA00_GEI,131,444,474,475,1,2,3
00011,18D_IA00_GEI,131,495,525,700,2,1,4
00011,18D_IA00_GEI,131,509,543,875,2,2,3
00012,18D_IA00_GEI,131,515,542,1040,2,2,5
00001,10D_IA00_HUS,131,736,776,3900,,,7
00001,10D_IA00_HUS,131,602,640,1775,2,2,4
00001,10D_IA00_HUS,131,381,406,380,1,2,1
00001,10D_IA00_HUS,131,726,775,3400,2,2,6
00001,10D_IA00_HUS,131,610,654,1825,2,2,4
00001,10D_IA00_HUS,131,761,807,4300,,,5
00002,10D_IA00_HUS,131,540,575,1000,,,3
00002,10D_IA00_HUS,131,635,681,1700,2,2,5
00002,10D_IA00_HUS,131,525,563,1175,1,2,3
00002,10D_IA00_HUS,131,585,617,1475,1,2,4
00002,10D_IA00_HUS,131,610,648,1675,,,5
00002,10D_IA00_HUS,131,622,671,1675,,,7
00002,10D_IA00_HUS,131,615,656,1600,,,6
00002,10D_IA00_HUS,131,659,700,2350,2,2,4
00002,10D_IA00_HUS,131,640,680,1875,2,2,4
00002,10D_IA00_HUS,131,570,607,1400,1,2,5
00003,10D_IA00_HUS,131,553,585,1175,,,4
00003,10D_IA00_HUS,131,585,624,1675,,,4
00003,10D_IA00_HUS,131,758,801,3600,2,2,8
00003,10D_IA00_HUS,131,547,580,1150,1,2,5
00003,10D_IA00_HUS,131,599,635,1750,1,2,5
00003,10D_IA00_HUS,131,525,562,1000,1,2,4
00003,10D_IA00_HUS,131,653,697,2150,2,2,6
00003,10D_IA00_HUS,131,576,615,1625,1,2,5
00003,10D_IA00_HUS,131,815,862,4800,2,2,15
00004,10D_IA00_HUS,131,953,1010,6100,,,10
00004,10D_IA00_HUS,131,615,657,1800,2,2,4
00004,10D_IA00_HUS,131,621,662,2275,1,2,4
00004,10D_IA00_HUS,131,770,816,4100,2,2,8
00004,10D_IA00_HUS,131,905,960,6600,,,11
00001,17D_IA00_HUT,131,622,654,1700,2,2,7
00001,17D_IA00_HUT,131,695,741,2340,2,2,7
00001,17D_IA00_HUT,131,655,692,1520,2,2,5
00001,17D_IA00_HUT,131,657,695,1820,1,2,5
00001,17D_IA00_HUT,131,438,470,600,1,2,3
00002,17D_IA00_HUT,131,378,405,365,1,1,2
00002,17D_IA00_HUT,131,474,506,680,2,2,2
00002,17D_IA00_HUT,131,438,469,580,1,2,2
00002,17D_IA00_HUT,131,511,545,910,1,2,3
00002,17D_IA00_HUT,131,480,512,750,2,2,2
00003,17D_IA00_HUT,131,549,585,1010,2,2,7
00003,17D_IA00_HUT,131,449,481,660,1,2,2
00003,17D_IA00_HUT,131,521,556,1200,1,2,4
00003,17D_IA00_HUT,131,484,515,750,1,2,2
00003,17D_IA00_HUT,131,420,448,535,1,2,2
00003,17D_IA00_HUT,131,626,665,1750,1,2,3
00004,17D_IA00_HUT,131,507,537,930,1,2,3
00004,17D_IA00_HUT,131,602,635,1660,2,2,4
00004,17D_IA00_HUT,131,542,572,1020,1,2,5
00004,17D_IA00_HUT,131,613,648,1500,2,2,5
00004,17D_IA00_HUT,131,451,484,600,2,2,3
00005,17D_IA00_HUT,131,475,506,680,2,2,2
00005,17D_IA00_HUT,131,445,479,630,2,2,2
00006,17D_IA00_HUT,131,540,575,1300,1,1,4
00006,17D_IA00_HUT,131,575,635,1500,2,2,6
00006,17D_IA00_HUT,131,430,482,,1,1,2
00006,17D_IA00_HUT,131,529,592,1305,1,2,6
00006,17D_IA00_HUT,131,433,484,,1,1,2
00006,17D_IA00_HUT,131,549,615,1500,2,2,4
00006,17D_IA00_HUT,131,643,704,2100,2,2,8
00006,17D_IA00_HUT,131,654,694,1900,2,2,8
00006,17D_IA00_HUT,131,550,570,1200,1,2,6
00006,17D_IA00_HUT,131,600,660,1700,1,2,7
